uid,body,title,url,newspaper_uid,host,_tokens_title,_tokens_body
15ce0f30526ee78ef6ce469a3241ffda,"El triunfo electoral de Gustavo Petro en Colombia trajo inopinadas consecuencias para la oposición venezolana, agrupada tras la figura del presidente interino, Juan Guaidó, el valeroso, incansable y patéticamente inefectivo subrogado del líder de Voluntad Popular, Leopoldo López, actualmente en el exilio en España desde 2019.","Petro, la oposición venezolana y el caso Monómeros",https://elpais.com/opinion/2022-07-12/petro-la-oposicion-venezolana-y-el-caso-monomeros.html,elpais.csv,elpais.com,4,26
6ebc12c2de8f849a5da449799ef56cbc,"Yoshua Bengio, uno de los padres del aprendizaje automático, o machine learning, suele decir que la inteligencia artificial (IA) es en realidad muy estúpida. El reciente premio Princesa de Asturias de Investigación Científica se refiere a que estos sistemas pueden hacer cálculos complejísimos en milisegundos, pero al mismo tiempo son incapaces de entender cuestiones de sentido común, como que el agua moja o que si sueltas un objeto se caerá al suelo. Conseguir que las máquinas aprendan la llamada física intuitiva, las nociones básicas sobre el funcionamiento del mundo que los humanos dominamos desde edades muy tempranas, es uno de los desafíos pendientes de los especialistas.",La inteligencia artificial de Google es capaz de aprender como un bebé,https://elpais.com/tecnologia/2022-07-11/la-inteligencia-artificial-de-google-es-capaz-de-aprender-como-un-bebe.html,elpais.csv,elpais.com,6,57
f58e9f7243936603113f5c981b2ff010,"El centro de Río de Janeiro estaba a rebosar la noche del jueves. Decenas de miles de personas acudieron a ver de cerca al expresidente Lula da Silva en su primer acto de pre-campaña en la ciudad. En un clima festivo entre tambores y banderas, repleto de emocionadas arengas micrófono en mano, una breve participación sobre el escenario destacó entre el resto: Lo que vemos en Brasil es un gran movimiento. ¡Vuelve la esperanza, vuelve Lula presidente de Brasil!.",El centro derecha brasileño espera el desgaste de Bolsonaro para abrazar a Lula da Silva ,https://elpais.com/internacional/2022-07-11/el-centro-derecha-brasileno-espera-el-desgaste-de-bolsonaro-para-abrazar-a-lula-da-silva.html,elpais.csv,elpais.com,10,42
a3f01e4550c0555c5ea9a9f738420fd0,"Estamos a nada de que llegue el esperado evento global Amazon Prime Day, donde encontrarás miles de ofertas, descuentos, y promociones exclusivas para miembros Prime. El evento empieza el 12 de julio y termina el 13 a las 23.59h. En EL PAÍS Escaparate hemos seleccionado cinco productos de la categoría de tecnología en oferta en el Pre-Prime para que ahorres desde ahora.",Cinco dispositivos Amazon en oferta Pre-Prime Day que no te puedes perder,https://elpais.com/mexico/escaparate/2022-07-06/cinco-dispositivos-amazon-en-oferta-pre-prime-day-que-no-te-puedes-perder.html,elpais.csv,elpais.com,7,29
d4eaee1a9b9a1213943438b7e657d977,"Atresmedia Televisión ha anunciado este lunes el fichaje de la periodista Sonsoles Ónega (Madrid, 44 años) para un nuevo proyecto que verá la luz la próxima temporada en Antena 3. La comunicadora estaba al frente del programa Ya es mediodía en Telecinco. Según ha informado el grupo de comunicación, la también escritora se incorpora al amplio y prestigioso equipo de profesionales de Atresmedia siendo, en la actualidad, una las presentadoras más reconocidas y valoradas por los espectadores que cuenta además con una larga y sólida trayectoria en los medios de comunicación.",Sonsoles Ónega ficha por Atresmedia ,https://elpais.com/television/2022-07-11/sonsoles-onega-ficha-por-atresmedia.html,elpais.csv,elpais.com,4,43
63bbec693d663f299d94d3c5b01fc00a,"La periodista Gabriela Warkentin retoma sus conversaciones con diferentes actores de la política nacional y entrevista a la senadora panista Xóchitl Gálvez, quién aspira a ser candidata al Gobierno de Ciudad de México. Sus orígenes indígenas, su carrera como ingeniera y sus largos años en la política, han servido a la senadora del PAN para hacer una radiografía de los aciertos y los errores de los políticos en su país: La posibilidad de castigar la corrupción con los métodos tradicionales es casi imposible, por eso la clase política sabe que puede robar con un cinismo sin que pase absolutamente nada, asegura y reconoce que el país ha llegado a esos niveles de podredumbre porque no existe un verdadero sistema que castigue la corrupción. Es uno de los cánceres del pasado, presente y el futuro que no hemos podido resolver. En el diálogo también retomará otros temas pendientes de México: militarización, violencia, crispación, reformas constitucionales y freno a los discursos de odio.",Xóchitl Gálvez: Quiero ser jefa de la Ciudad de México,https://elpais.com/mexico/2022-07-12/xochitl-galvez-quiero-ser-jefa-de-la-ciudad-de-mexico.html,elpais.csv,elpais.com,5,81
159ddd11c956e42e9ada2b71d0333d84,"Amazon Prime Day ha llegado y en EL PAÍS Escaparate vamos a ayudarte a descubrir las mejores ofertas. La nueva edición del evento online ya está aquí con miles de descuentos en productos y servicios. Entre ellos, el cepillo secador más vendido de la plataforma, perteneciente a la icónica marca de belleza Revlon.",Ahorra $600 en el Revlon One-Step: el cepillo secador más vendido de Amazon ,https://elpais.com/mexico/escaparate/2021-08-20/revlon-one-step-el-cepillo-secador-mas-vendido-de-amazon-y-con-mas-de-200000-calificaciones.html,elpais.csv,elpais.com,6,28
b3b73744147e5fc54805c3d5cd4f6d57,"En cuanto me di cuenta de lo que estaba escribiendo, me quedé horrorizada. Rebecca Makkai (Illinois, 44 años), escritora con dos novelas e incontables relatos a sus espaldas, creía tener claro en 2013 por dónde tiraba su siguiente libro: París, años veinte, mundo del arte, una obra que encierra una historia de amor Pero el relato solo funcionaba si la dueña de dicha obra se encontraba no en edad de enamorarse, sino de morir. Matemáticamente, eso nos situaba en los años ochenta, explica en un hotel de Madrid y deja una pequeña pausa para subrayar la gravedad de la decisión.",Rebecca Makkai: Solo los extremistas creen que no se puede escribir desde otros puntos de vista,https://elpais.com/icon/2022-07-10/rebecca-makkai-solo-los-extremistas-creen-que-no-se-puede-escribir-desde-otros-puntos-de-vista.html,elpais.csv,elpais.com,7,54
b28d20995a6529fa747f8c402b913c1e,"Nada, ni una palabra, no se habla de eso. Esa es la respuesta unánime de una decena de mujeres de diferentes edades sobre lo que saben o le han contado de la menopausia, una etapa vital que afronta la mitad del planeta: no saben nada, poco o menos les han hablado sobre ello a lo largo de su vida y cuando se la encuentran, persiste la espiral de silencio. No es una enfermedad, solo un proceso natural; pero el estigma social y el desconocimiento mantienen el manto de secretismo en torno al fin de la menstruación y lo que sigue después. No se habla: ni en casa, ni fuera.","El tabú de la menopausia: Hay vergüenza, preocupa ser identificadas como viejas o incapaces",https://elpais.com/salud-y-bienestar/2022-07-10/el-tabu-de-la-menopausia-hay-verguenza-preocupa-ser-identificadas-como-viejas-o-incapaces.html,elpais.csv,elpais.com,7,42
d3fd9bdad5da2ebcd571c4a73edd1554,"What should have been an event to celebrate the approval of a new gun safety law turned into yet another sign that US President Joe Biden is in trouble. Manuel Oliver, the father of a 17-year-old teenager who was killed in the 2018 mass shooting at a high school in Parkland, Florida, interrupted Bidens speech on Monday, demanding the Democrat do more to address gun violence.",Father of shooting victim interrupts Bidens gun safety speech ,https://english.elpais.com/usa/2022-07-12/father-of-shooting-victim-interrupts-bidens-gun-safety-speech.html,elpais.csv,english.elpais.com,8,58
73d3d5f0dc642ae800c7fc8e4c80c027,"La quinta ola en México acelera el paso de manera exponencial. Si a principios de junio los contagios diarios se sumaban en un rango diario de entre 1.3000 a 3.500 pacientes, ahora han crecido a incidencias confirmadas nacionales de 22.000 a 26.000 enfermos por día, de acuerdo con los datos dados a conocer por la Secretaría de Salud. Con una tendencia al alza en el número de nuevos casos, el pasado lunes 4 de julio se registró el número más alto de contagios confirmados de esta quinta ola al contabilizar, 30.507, la cifra más alta de esta nueva ola. Desde que comenzó la pandemia al lunes, México acumula 6,2 millones de contagiados y 326.085 fallecidos.",Los contagios de la covid-19 se aceleran exponencialmente en México,https://elpais.com/mexico/2022-07-12/los-contagios-de-la-covid-19-se-aceleran-exponencialmente-en-mexico.html,elpais.csv,elpais.com,4,57
6195e7466810e559af2fb1afddc257f9,"En 2013, durante el Europeo de Londres, la selección de hockey hierba comía con vales en una universidad, cambiaron tres veces de alojamiento y no tenían médico propio, por más que sí que les acompañaba un fisioterapeuta. Pero todo era muy rudimentario y relativamente profesional, sin nutricionista ni analista. El cuerpo técnico ni siquiera tenía un sueldo fijo sino que cobraba por convocatorias y torneos. Pero la Federación Española apostó por el deporte y ahora todo es bien distinto como se puede apreciar en el Mundial femenino de Terrassa, con la selección en cuartos ante Australia (este miércoles a las 21.30 por Teledeporte, RTVE Play y Esports3). Cuentan con el seleccionador Adrian Lock, un jefe de equipo, dos asistentes, un entrenador de portero, un analista, dos fisioterapeutas y una médico, además de la colaboración de una nutricionista. Todo para tener la mejor puesta a punto.",España lo tiene todo en el Mundial de hockey hierba,https://elpais.com/deportes/2022-07-12/espana-lo-tiene-todo-en-el-mundial-de-hockey-hierba.html,elpais.csv,elpais.com,4,70
dd849a2abca79058733f75c8e69fd6e2,"La retórica política estadounidense que presenta a México como un adversario se asocia más comúnmente con el Partido Republicano de Trump. En realidad, ha sido un deporte político bipartidista que viene de antes de Trump y que, a menudo, sigue guiando la manera en la que los líderes de ambos partidos enmarcan la relación entre México y Estados Unidos.",Una mejor manera de entender la relación México-Estados Unidos,https://elpais.com/mexico/opinion/2022-07-12/una-mejor-manera-de-entender-la-relacion-mexico-estados-unidos.html,elpais.csv,elpais.com,5,29
a3fbf5f41251939944d97c7b88fa0c8d,"¿Un gran poder conlleva una gran responsabilidad? ¡Tonterías! Un gran poder conlleva una gran corrupción fue lo que dijo Howard Chaykin en una entrevista sobre su entonces nueva publicación, Power & Glory, un comic satírico sobre marketing y superhéroes. Y la primera vez que vi una imagen de Patriota, villano supremo de la serie de Amazon Video The Boys, no esperaba mucho más que un plagio soterrado de aquel olvidado comic de mediados de los noventa.",Un gran poder conlleva una gran corrupción,https://elpais.com/television/2022-07-11/un-gran-poder-conlleva-una-gran-corrupcion.html,elpais.csv,elpais.com,5,41
06e428c0a356c4b11382f7743a68fe86,"Do you want to live in Spain for a while? Under other circumstances, this idea would have appealed to Karla Z.V., a 20-year-old biology student from Mexico. But given she was facing three years in prison in Spain for illegal possession of a weapon, the question only made her panic. But it was all in jest. Her parents had good news: her case had been dismissed and she would not go to jail.",Travel nightmares: The Mexican tourist arrested in Madrid with a gun in her suitcase ,https://english.elpais.com/spain/2022-07-12/travel-nightmares-the-mexican-tourist-arrested-in-madrid-with-a-gun-in-her-suitcase.html,elpais.csv,english.elpais.com,13,67
